date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:25:00	95761/95761	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:06%20GMT	https://spruko.com/demo/ynex/dist/html/index.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/index.html	(from )
07:25:00	315/315	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2029%20Jun%202023%2001:40:01%20GMT	https://spruko.com/robots.txt		(from )
07:25:01	11129/11129	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:55:10%20GMT	https://spruko.com/demo/ynex/dist/assets/js/main.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/js/main.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:02	73785/73785	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/choices.js/public/assets/scripts/choices.min.js	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/choices.js/public/assets/scripts/choices.min.js	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:03	382/382	---M--	200	added ('OK')	text/css	date:Wed,%2024%20May%202023%2000:09:22%20GMT	https://spruko.com/demo/ynex/dist/assets/css/icons.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/css/icons.css	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:03	232691/232691	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/bootstrap/css/bootstrap.min.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/bootstrap/css/bootstrap.min.css	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:04	657918/657918	---M--	200	added ('OK')	text/css	date:Wed,%2024%20May%202023%2000:09:28%20GMT	https://spruko.com/demo/ynex/dist/assets/css/styles.min.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/css/styles.min.css	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:05	3861/3861	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202023%2022:54:34%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/node-waves/waves.min.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/node-waves/waves.min.css	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:05	2937/2937	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202023%2022:54:36%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/simplebar/simplebar.min.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/simplebar/simplebar.min.css	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:05	16166/16166	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/flatpickr/flatpickr.min.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/flatpickr/flatpickr.min.css	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:06	9216/9216	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202023%2022:54:30%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/@simonwep/pickr/themes/nano.min.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/@simonwep/pickr/themes/nano.min.css	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:06	6679/6679	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/choices.js/public/assets/styles/choices.min.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/choices.js/public/assets/styles/choices.min.css	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:06	2144/2144	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202023%2022:54:34%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/jsvectormap/css/jsvectormap.min.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/jsvectormap/css/jsvectormap.min.css	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:07	16469/16469	---M--	200	added ('OK')	text/css	date:Tue,%2023%20May%202023%2022:54:36%20GMT	https://spruko.com/demo/ynex/dist/assets/libs/swiper/swiper-bundle.min.css	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/libs/swiper/swiper-bundle.min.css	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:07	2608/2608	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/brand-logos/desktop-logo.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/brand-logos/desktop-logo.png	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:07	1585/1585	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/brand-logos/toggle-logo.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/brand-logos/toggle-logo.png	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:07	2591/2591	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/brand-logos/desktop-dark.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/brand-logos/desktop-dark.png	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:08	1585/1585	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/brand-logos/toggle-dark.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/brand-logos/toggle-dark.png	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:08	2323/2323	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/flags/us_flag.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/flags/us_flag.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:08	2006/2006	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/flags/spain_flag.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/flags/spain_flag.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:09	1546/1546	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/flags/french_flag.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/flags/french_flag.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:09	1536/1536	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/flags/germany_flag.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/flags/germany_flag.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:09	1543/1543	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/flags/italy_flag.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/flags/italy_flag.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:10	1475/1475	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/flags/russia_flag.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/flags/russia_flag.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:10	43750/43750	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/jpg/1.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/jpg/1.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:11	82920/82920	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:38%20GMT	https://spruko.com/demo/ynex/dist/html/cart.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/cart.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:11	2830/2830	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/jpg/3.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/jpg/3.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:11	4096/4096	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/jpg/5.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/jpg/5.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:11	3999/3999	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/jpg/4.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/jpg/4.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:12	5343/5343	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:40%20GMT	https://spruko.com/demo/ynex/dist/assets/images/ecommerce/jpg/6.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/ecommerce/jpg/6.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:13	91459/91459	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:42%20GMT	https://spruko.com/demo/ynex/dist/html/checkout.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/checkout.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:13	98783/98783	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:48%20GMT	https://spruko.com/demo/ynex/dist/html/products.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/products.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:14	75882/75882	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:30%20GMT	https://spruko.com/demo/ynex/dist/html/notifications.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/notifications.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:14	4850/4850	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/apps/figma.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/apps/figma.png	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:14	5252/5252	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/apps/microsoft-powerpoint.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/apps/microsoft-powerpoint.png	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:14	4240/4240	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/apps/microsoft-word.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/apps/microsoft-word.png	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:15	2139/2139	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/apps/calender.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/apps/calender.png	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:15	5385/5385	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/apps/sketch.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/apps/sketch.png	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:15	2130/2130	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/apps/google-docs.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/apps/google-docs.png	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:16	2497/2497	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/apps/google.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/apps/google.png	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:16	1819/1819	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/apps/translate.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/apps/translate.png	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:16	1399/1399	---M--	200	added ('OK')	image/png	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/apps/google-sheets.png	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/apps/google-sheets.png	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:16	4095/4095	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20May%202023%2022:54:32%20GMT	https://spruko.com/demo/ynex/dist/assets/images/faces/9.jpg	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/assets/images/faces/9.jpg	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:18	109691/109691	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:50%20GMT	https://spruko.com/demo/ynex/dist/html/profile.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/profile.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:18	100182/100182	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:22%20GMT	https://spruko.com/demo/ynex/dist/html/mail.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/mail.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:19	101405/101405	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:16:16%20GMT	https://spruko.com/demo/ynex/dist/html/to-do-list.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/to-do-list.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:20	109453/109453	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:20%20GMT	https://spruko.com/demo/ynex/dist/html/mail-settings.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/mail-settings.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:20	112672/112672	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:42%20GMT	https://spruko.com/demo/ynex/dist/html/chat.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/chat.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:20	26660/26660	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:16:02%20GMT	https://spruko.com/demo/ynex/dist/html/sign-in-cover.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/sign-in-cover.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:21	108484/108484	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:44%20GMT	https://spruko.com/demo/ynex/dist/html/index-1.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/index-1.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:22	104452/104452	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:50%20GMT	https://spruko.com/demo/ynex/dist/html/index-2.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/index-2.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:22	102588/102588	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:52%20GMT	https://spruko.com/demo/ynex/dist/html/index-3.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/index-3.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:23	117711/117711	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:54%20GMT	https://spruko.com/demo/ynex/dist/html/index-4.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/index-4.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:23	122769/122769	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:56%20GMT	https://spruko.com/demo/ynex/dist/html/index-5.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/index-5.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:23	89511/89511	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:58%20GMT	https://spruko.com/demo/ynex/dist/html/index-6.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/index-6.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:24	96763/96763	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:00%20GMT	https://spruko.com/demo/ynex/dist/html/index-7.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/index-7.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:24	92103/92103	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:02%20GMT	https://spruko.com/demo/ynex/dist/html/index-8.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/index-8.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:25	99348/99348	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:04%20GMT	https://spruko.com/demo/ynex/dist/html/index-9.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/index-9.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:25	97645/97645	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:46%20GMT	https://spruko.com/demo/ynex/dist/html/index-10.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/index-10.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:26	91469/91469	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:48%20GMT	https://spruko.com/demo/ynex/dist/html/index-11.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/index-11.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:26	85502/85502	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:12:44%20GMT	https://spruko.com/demo/ynex/dist/html/about-us.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/about-us.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:27	89245/89245	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:26%20GMT	https://spruko.com/demo/ynex/dist/html/blog.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/blog.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:27	84730/84730	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:24%20GMT	https://spruko.com/demo/ynex/dist/html/blog-details.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/blog-details.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:28	81086/81086	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:24%20GMT	https://spruko.com/demo/ynex/dist/html/blog-create.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/blog-create.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:28	117419/117419	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:50%20GMT	https://spruko.com/demo/ynex/dist/html/contacts.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/contacts.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:29	73702/73702	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:13:48%20GMT	https://spruko.com/demo/ynex/dist/html/contact-us.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/contact-us.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:29	80495/80495	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:12:48%20GMT	https://spruko.com/demo/ynex/dist/html/add-products.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/add-products.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:30	81154/81154	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:02%20GMT	https://spruko.com/demo/ynex/dist/html/edit-products.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/edit-products.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:30	82564/82564	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:34%20GMT	https://spruko.com/demo/ynex/dist/html/order-details.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/order-details.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:31	87591/87591	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:36%20GMT	https://spruko.com/demo/ynex/dist/html/orders.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/orders.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:31	103153/103153	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:46%20GMT	https://spruko.com/demo/ynex/dist/html/product-details.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/product-details.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:32	79691/79691	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:46%20GMT	https://spruko.com/demo/ynex/dist/html/products-list.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/products-list.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:32	89208/89208	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:16:30%20GMT	https://spruko.com/demo/ynex/dist/html/wishlist.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/wishlist.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:33	70705/70705	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:04%20GMT	https://spruko.com/demo/ynex/dist/html/empty.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/empty.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:33	78880/78880	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:06%20GMT	https://spruko.com/demo/ynex/dist/html/faq's.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/faq's.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:34	97492/97492	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:14:08%20GMT	https://spruko.com/demo/ynex/dist/html/file-manager.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/file-manager.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:34	81084/81084	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:08%20GMT	https://spruko.com/demo/ynex/dist/html/invoice-create.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/invoice-create.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:35	76885/76885	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:10%20GMT	https://spruko.com/demo/ynex/dist/html/invoice-details.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/invoice-details.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:35	85627/85627	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:12%20GMT	https://spruko.com/demo/ynex/dist/html/invoice-list.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/invoice-list.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:37	101243/101243	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:12%20GMT	https://spruko.com/demo/ynex/dist/html/landing.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/landing.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:37	132898/132898	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:44%20GMT	https://spruko.com/demo/ynex/dist/html/pricing.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/pricing.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:38	83796/83796	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:15:58%20GMT	https://spruko.com/demo/ynex/dist/html/reviews.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/reviews.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:38	106386/106386	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:16:12%20GMT	https://spruko.com/demo/ynex/dist/html/team.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/team.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
07:25:39	76291/76291	---M-Z	200	added ('OK')	text/html	date:Wed,%2024%20May%202023%2001:16:14%20GMT	https://spruko.com/demo/ynex/dist/html/terms_conditions.html	C:/My%20Web%20Sites/Project%20Test/spruko.com/demo/ynex/dist/html/terms_conditions.html	(from https://spruko.com/demo/ynex/dist/html/index.html)
